DepLat;DepLon;ArrLat;ArrLon;NbFlights;CO2Intensity
56.92361;23.97111;59.41333;24.83278;6;3.906378984
39.49917;-119.7681;33.43333;-112.0333;6;4.994100034
39.49917;-119.7681;37.61889;-122.375;6;3.3332901
43.11889;-77.6725;40.63333;-73.78333;6;4.179199964
26.54222;-81.75528;39.17528;-76.66833;6;5.016094983
26.54222;-81.75528;40.6925;-74.16861;6;5.434687972
26.54222;-81.75528;44.88333;-93.21694;6;6.723199964
51.95694;4.437222;51.50528;0.055278;6;4.317211092
32.73333;-117.1833;33.63667;-84.42805;6;7.370343983
32.73333;-117.1833;37.35278;-121.9194;6;4.966089964
32.73333;-117.1833;40.78833;-111.9667;6;5.387799978
29.53333;-98.46667;33.43333;-112.0333;6;4.455900013
40.89861;29.30917;37.06667;37.33333;6;5.538599968
40.89861;29.30917;37.98333;32.56667;6;5.471099973
33.42611;-119.8403;33.9425;-118.4072;6;2.743469954
-33.55972;-70.7;27.36667;-70.35;6;5.434700012
-33.55972;-70.7;-23.43194;-46.46944;6;7.136999965
-33.55972;-70.7;-29.46667;-71.93333;6;5.312399983
-33.55972;-70.7;-38.76694;-72.63722;6;5.314399958
42.83333;-8.55;40.46667;-3.566667;6;5.391799927
38.17444;-85.73611;42.2125;-83.35333;6;4.856400013
38.17444;-85.73611;29.98444;-95.34139;6;7.514400125
38.17444;-85.73611;35.06667;-89.96667;6;9.28850019
43.43333;-3.816667;40.46667;-3.566667;6;3.489989936
-22.83333;-43.25;-23.0075;-47.13445;6;5.10679996
47.44889;-122.3094;33.63667;-84.42805;6;6.679076076
47.44889;-122.3094;43.56445;-116.2228;6;3.017400026
47.44889;-122.3094;21.33333;-157.9333;6;6.907700062
47.44889;-122.3094;51.11389;-114.0203;6;5.258900166
37.61889;-122.375;30.19444;-97.67;6;5.145099998
37.61889;-122.375;37.46917;126.4506;6;14.23190022
37.61889;-122.375;39.87194;-75.24111;6;5.67930007
10.81889;106.6519;22.30889;113.9147;6;8.476199985
10.81889;106.6519;37.46917;126.4506;6;8.215800047
31.2;121.3411;26.1;119.2833;6;5.501899958
31.2;121.3411;18.30278;109.4122;6;5.512099981
31.2;121.3411;37.85806;112.5808;6;5.465199947
41.87167;123.4333;23.3925;113.2989;6;5.475399971
41.87167;123.4333;40.06333;116.5844;6;6.410600066
41.87167;123.4333;36.1;120.3167;6;7.560400009
25.32861;55.51722;25.26111;51.565;6;5.318399906
32.45;-93.81667;33.63667;-84.42805;6;3.303379953
1.350278;103.9944;-27.38333;153.1167;6;10.33489978
1.350278;103.9944;21.22111;105.8072;6;6.305199981
1.350278;103.9944;51.46972;-0.451389;6;15.06569982
37.35278;-121.9194;33.66667;-117.8667;6;5.133599997
9.993889;-84.20889;25.78333;-80.26667;6;7.324699998
40.78833;-111.9667;43.56445;-116.2228;6;6.520100057
40.78833;-111.9667;29.98444;-95.34139;6;3.753900111
40.78833;-111.9667;40.63333;-73.78333;6;5.501899958
40.78833;-111.9667;44.88333;-93.21694;6;5.635499954
40.78833;-111.9667;45.58861;-122.5975;6;6.006365955
40.78833;-111.9667;32.73333;-117.1833;6;5.389799953
33.66667;-117.8667;29.98444;-95.34139;6;5.397699952
50.95;-1.35;49.20806;-2.195556;6;3.017400026
50.95;-1.35;53.86583;-1.660556;6;2.457899988
27.39556;-82.55444;33.63667;-84.42805;6;6.718400002
38.74861;-90.37;42.2125;-83.35333;6;4.585025072
38.74861;-90.37;40.6925;-74.16861;6;3.668400019
48.68333;9.2;52.30861;4.763889;6;4.625075996
48.68333;9.2;48.11028;16.56972;6;5.02808404
-7.379722;112.7869;2.745556;101.71;6;5.318399906
55.97278;37.41472;53.50472;50.16444;6;5.386600018
55.97278;37.41472;50.06667;14.43333;6;5.555000067
55.97278;37.41472;45.05222;33.97528;6;5.595700026
52.50278;13.50861;51.14806;-0.190278;6;5.349099994
-33.94611;151.1772;-42.83611;147.5103;6;5.428499937
-33.94611;151.1772;-26.60333;153.0911;6;5.355099916
-33.94611;151.1772;1.350278;103.9944;6;12.31829977
43.11667;-76.11667;40.63333;-73.78333;6;4.213199973
18.30278;109.4122;31.2;121.3411;6;5.512099981
41.25;36.33333;40.97694;28.82111;6;5.585500002
22.55;113.9167;31.95;117.2833;6;5.512099981
22.55;113.9167;46.01667;126.5833;6;5.428499937
22.55;113.9167;36.75;116.9667;6;5.501899958
22.55;113.9167;30.78389;114.2081;6;5.512099981
36.1;120.3167;41.87167;123.4333;6;7.560400009
35.69598;51.31279;31.21667;48.66667;6;5.034083962
43.635;1.367778;47.15;-1.6;6;3.630199969
32.01417;34.88667;40.89861;29.30917;6;5.538599968
36.75;116.9667;23.3925;113.2989;6;5.501899958
36.75;116.9667;29.71917;106.6417;6;5.465199947
36.75;116.9667;30.57861;103.9472;6;5.564900041
36.75;116.9667;22.55;113.9167;6;5.501899958
69.68139;18.91778;67.26667;14.36667;6;4.936600089
69.68139;18.91778;70.7;23.66667;6;2.185020089
27.97556;-82.53306;40.76667;-73.86667;6;5.919720173
27.97556;-82.53306;41.78333;-87.75;6;5.133599997
27.97556;-82.53306;25.78333;-80.26667;6;5.583500028
27.97556;-82.53306;43.67722;-79.63055;6;5.27760005
25.07778;121.2239;2.745556;101.71;6;8.735299945
25.07778;121.2239;26.33333;127.8333;6;9.484500051
36.47528;-82.4075;33.63667;-84.42805;6;3.518379927
3.326667;117.5656;-1.266667;116.9;6;5.602932036
39.14222;117.1767;29.71917;106.6417;6;5.293499947
39.14222;117.1767;30.57861;103.9472;6;6.137999892
39.14222;117.1767;37.46917;126.4506;6;8.538599968
39.14222;117.1767;22.55;113.9167;6;5.463199973
39.14222;117.1767;34.44722;108.7517;6;5.426499963
39.14222;117.1767;24.46667;118.1167;6;5.501899958
36.19833;-95.88805;29.98444;-95.34139;6;3.100400001
4.333333;117.8333;5.937222;116.05;6;5.391799927
52.56111;13.28944;52.30861;4.763889;6;5.403599977
52.56111;13.28944;59.65194;17.91861;6;5.210399985
52.56111;13.28944;55.61806;12.65583;6;5.140299976
52.56111;13.28944;49.49861;11.06694;6;4.200600028
37.85806;112.5808;24.9925;102.7436;6;5.428499937
37.85806;112.5808;31.2;121.3411;6;5.465199947
17.38639;102.7883;13.68111;100.7472;6;5.316399932
45.50528;12.35194;41.80444;12.25083;6;4.998699963
-23.0075;-47.13445;-15.87111;-47.91861;6;5.280099928
48.11028;16.56972;50.86667;7.15;6;5.732716024
48.11028;16.56972;44.58055;26.08889;6;5.163028002
48.11028;16.56972;48.68333;9.2;6;5.02808404
55.58333;37.26667;53.50472;50.16444;6;5.021351993
39.48944;-0.481667;40.46667;-3.566667;6;3.269400001
39.48944;-0.481667;39.55;2.733333;6;4.87499994
30.48333;-86.52528;33.63667;-84.42805;6;5.212260067
17.71667;83.21667;17.45306;78.4675;6;5.363699973
-17.64472;-63.13528;-16.51333;-68.19222;6;4.574874938
52.16667;20.96667;52.30861;4.763889;6;4.796599984
52.16667;20.96667;55.61806;12.65583;6;4.024600029
52.16667;20.96667;50.02639;8.543056;6;5.011765957
52.16667;20.96667;48.35;11.78333;6;4.648199916
52.16667;20.96667;51.10278;16.88583;6;3.825383157
-22.48;17.47083;-26.13917;28.24611;6;5.308400035
28;121.6667;40.06333;116.5844;6;5.546800017
51.10278;16.88583;52.16667;20.96667;6;3.825383157
30.78389;114.2081;29.71917;106.6417;6;5.356999993
30.78389;114.2081;30.57861;103.9472;6;5.391799927
30.78389;114.2081;22.55;113.9167;6;5.512099981
30.78389;114.2081;34.44722;108.7517;6;5.428499937
34.44722;108.7517;28.07111;112.9583;6;5.360999942
34.44722;108.7517;36.01667;103.75;6;5.428499937
34.44722;108.7517;39.14222;117.1767;6;5.387799978
34.44722;108.7517;30.78389;114.2081;6;5.428499937
24.46667;118.1167;31.95;117.2833;6;5.391799927
24.46667;118.1167;36.1;120.3167;6;5.501899958
24.46667;118.1167;39.14222;117.1767;6;5.501899958
36.28167;-94.30666;33.63667;-84.42805;6;3.495410025
36.54972;101.75;40.06333;116.5844;6;5.391799927
53.30972;-113.5797;49.91;-97.24;6;4.63803494
42.26667;-82.96667;43.67722;-79.63055;6;2.278095067
49.63333;-112.8;51.11389;-114.0203;6;1.798727453
46.11222;-64.67861;43.67722;-79.63055;6;2.88043499
45.47055;-73.74083;40.6925;-74.16861;6;2.823734969
45.47055;-73.74083;26.0725;-80.15278;6;5.377099991
49.19389;-123.1833;45.58861;-122.5975;6;2.474215984
49.19389;-123.1833;37.61889;-122.375;6;5.370544016
49.19389;-123.1833;56.23333;-120.7333;6;3.017400026
49.91;-97.24;49.19389;-123.1833;6;5.575499952
56.23333;-120.7333;49.19389;-123.1833;6;3.017400026
51.11389;-114.0203;29.98444;-95.34139;6;4.626288116
51.11389;-114.0203;49.63333;-112.8;6;1.798727453
43.67722;-79.63055;38.85194;-77.03778;6;3.63609004
43.67722;-79.63055;32.89694;-97.03806;6;4.694400072
43.67722;-79.63055;42.2125;-83.35333;6;3.078377932
43.67722;-79.63055;26.0725;-80.15278;6;5.375100017
43.67722;-79.63055;18.5;-77.91666;6;6.851599932
43.67722;-79.63055;25.78333;-80.26667;6;5.518000007
43.67722;-79.63055;50.43333;-104.6667;6;4.809999943
6.933333;122.0667;14.51667;121.0167;6;5.318399906
21.26667;110.4667;23.3925;113.2989;6;4.877499938
47.46472;8.549167;41.3;2.083333;6;5.67930007
47.46472;8.549167;53.63333;9.983333;6;5.180000007
35.04028;-106.6092;39.86167;-104.6731;5;2.699200064
57.2;-2.2;52.30861;4.763889;5;4.183699965
57.2;-2.2;53.35;-2.266667;5;2.692000031
57.2;-2.2;52.51667;1.25;5;2.362082958
36.98222;35.28028;38.2925;27.15694;5;4.615499973
38.2925;27.15694;36.98222;35.28028;5;4.615499973
-34.55917;-58.41556;-41.13333;-71.16666;5;4.332099974
-34.55917;-58.41556;-34.83833;-56.03083;5;3.87349993
-34.55917;-58.41556;-38.95;-68.13333;5;4.362899959
-34.55917;-58.41556;-33.55972;-70.7;5;4.096899927
43.45;39.93333;55.97278;37.41472;5;4.911200166
30.38333;-9.55;33.36667;-7.583333;5;4.024899989
36.675;-4.499167;40.46667;-3.566667;5;2.983599961
-10.98361;-37.06778;-12.9109;-38.331;5;3.506799996
42.73333;-73.8;40.6925;-74.16861;5;1.920432001
31.96667;35.98333;33.82083;35.48833;5;4.318299949
31.96667;35.98333;21.67944;39.15667;5;4.552299976
31.96667;35.98333;24.95778;46.69889;5;4.431999922
52.30861;4.763889;57.2;-2.2;5;4.11619997
52.30861;4.763889;60.3;5.216667;5;4.03638798
52.30861;4.763889;55.73333;9.15;5;4.251199961
52.30861;4.763889;44.82861;-0.715278;5;3.997687995
52.30861;4.763889;51.38333;-2.716667;5;3.983199954
52.30861;4.763889;50.90222;4.485833;5;3.674264014
52.30861;4.763889;53.43333;-6.25;5;4.431999922
52.30861;4.763889;51.28944;6.766667;5;3.607852042
52.30861;4.763889;55.87194;-4.433056;5;4.265688002
52.30861;4.763889;57.66278;12.27972;5;3.954399943
52.30861;4.763889;60.31722;24.96333;5;4.782700062
52.30861;4.763889;49.61667;6.2;5;5.680576086
52.30861;4.763889;43.66528;7.215;5;4.102799952
52.30861;4.763889;55.03333;-1.7;5;4.035299957
52.30861;4.763889;44.58055;26.08889;5;4.367994964
52.30861;4.763889;58.87667;5.637778;5;3.969976008
52.30861;4.763889;45.50528;12.35194;5;4.547999978
59.65194;17.91861;51.14806;-0.190278;5;4.615499973
59.65194;17.91861;47.46472;8.549167;5;4.396499991
33.63667;-84.42805;42.94056;-78.73222;5;4.964890122
33.63667;-84.42805;24.55;-81.76667;5;3.776200056
33.63667;-84.42805;30.4;-89.06667;5;4.087899983
33.63667;-84.42805;51.46972;-0.451389;5;8.427699924
33.63667;-84.42805;19.43639;-99.07222;5;4.412999988
33.63667;-84.42805;33.7;-78.96667;5;3.18562007
33.63667;-84.42805;41.3;-95.9;5;4.473960102
33.63667;-84.42805;37.31667;-79.98333;5;2.713379979
44.26667;-88.51667;41.97861;-87.90472;5;2.393244982
-38.03333;144.4667;-33.94611;151.1772;5;4.431999922
4.516667;-75.66666;4.703056;-74.13834;5;3.943599969
26;50.5;24.95778;46.69889;5;6.317300081
20.24444;85.81778;28.56944;77.11806;5;4.431999922
41.3;2.083333;51.28944;6.766667;5;4.431999922
41.3;2.083333;39.8625;4.218611;5;4.468699932
41.3;2.083333;41.24805;-8.681389;5;3.261499971
41.3;2.083333;28.48278;-16.34167;5;4.505399942
41.3;2.083333;48.11028;16.56972;5;4.431999922
41.93889;-72.68333;35.21667;-80.93333;5;4.544300079
41.93889;-72.68333;42.2125;-83.35333;5;3.881530017
41.93889;-72.68333;40.6925;-74.16861;5;4.685200065
41.93889;-72.68333;28.42944;-81.30889;5;4.289594948
-6.900556;107.5764;2.745556;101.71;5;4.468699932
22.31667;73.26667;19.08861;72.86806;5;4.443799973
69.05583;18.54028;60.19389;11.10028;5;5.664489865
44.81917;20.30694;48.11028;16.56972;5;2.690200031
33.82083;35.48833;30.12194;31.40556;5;5.468299985
33.82083;35.48833;25.26111;51.565;5;4.672600031
33.82083;35.48833;40.97694;28.82111;5;5.571100116
33.82083;35.48833;40.89861;29.30917;5;4.866300106
54.59083;-5.916667;52.83111;-1.328056;5;4.891721964
54.59083;-5.916667;51.14806;-0.190278;5;4.422000051
60.3;5.216667;62.56028;6.1;5;2.51910004
60.3;5.216667;52.30861;4.763889;5;4.03638798
46.78333;-100.75;44.88333;-93.21694;5;3.058290005
37.25056;27.66444;40.97694;28.82111;5;4.462700009
37.25056;27.66444;40.89861;29.30917;5;4.547999978
13.68111;100.7472;22.63333;88.43333;5;6.310599923
13.68111;100.7472;-6.125556;106.6558;5;6.383999944
13.68111;100.7472;28.56944;77.11806;5;7.572499871
13.68111;100.7472;40.06333;116.5844;5;8.108099937
13.68111;100.7472;17.98333;102.5667;5;4.456131935
48.8;-122.5333;47.44889;-122.3094;5;2.753244042
55.73333;9.15;52.30861;4.763889;5;4.251199961
55.73333;9.15;60.19389;11.10028;5;2.353100002
44.53556;11.28861;49.01667;2.55;5;4.326799989
12.96667;77.6;15.5;73.84167;5;4.466699958
12.96667;77.6;26.81667;75.8;5;4.431999922
59.35278;17.95;63.79194;20.28278;5;4.75186497
36.12444;-86.67805;39.17528;-76.66833;5;4.345499992
36.12444;-86.67805;33.9425;-118.4072;5;4.480499983
36.12444;-86.67805;39.87194;-75.24111;5;3.130890012
-28.86889;153.5625;-33.94611;151.1772;5;4.005683035
65.48333;12.21667;63.45778;10.93611;5;1.81578806
44.82861;-0.715278;52.30861;4.763889;5;3.99968797
4.703056;-74.13834;19.43639;-99.07222;5;4.99909997
4.703056;-74.13834;2.933333;-75.28333;5;2.484400034
43.56445;-116.2228;39.86167;-104.6731;5;3.144534945
19.08861;72.86806;22.31667;73.26667;5;4.443799973
19.08861;72.86806;51.46972;-0.451389;5;9.820599914
19.08861;72.86806;21.18333;81.73333;5;4.503399968
19.08861;72.86806;1.350278;103.9944;5;8.212799907
67.26667;14.36667;69.68139;18.91778;5;4.08100009
42.36306;-71;39.86167;-104.6731;5;4.517488003
42.36306;-71;43.6275;-79.39611;5;2.514500022
42.36306;-71;45.47055;-73.74083;5;2.286224961
-1.266667;116.9;-7.783333;110.4333;5;4.436682999
53.05;8.783333;50.02639;8.543056;5;4.131389976
41.13333;16.78333;45.45;9.283333;5;4.223999977
51.38333;-2.716667;52.30861;4.763889;5;3.983199954
51.38333;-2.716667;53.43333;-6.25;5;3.569299996
50.90222;4.485833;36.675;-4.499167;5;4.326199949
50.90222;4.485833;45.72556;5.081111;5;3.211400002
50.90222;4.485833;43.66528;7.215;5;4.424000025
50.90222;4.485833;50.06667;14.43333;5;4.489973009
50.90222;4.485833;52.16667;20.96667;5;4.680346012
50.90222;4.485833;47.46472;8.549167;5;4.68789196
-15.87111;-47.91861;-10.29;-48.35778;5;4.055699974
-15.87111;-47.91861;-23.0075;-47.13445;5;4.505399942
47.6;7.533333;50.02639;8.543056;5;3.438499987
47.43667;19.25556;50.02639;8.543056;5;4.425999999
47.43667;19.25556;48.35;11.78333;5;4.181900024
47.43667;19.25556;48.11028;16.56972;5;4.582527995
42.94056;-78.73222;40.6925;-74.16861;5;2.419999987
42.94056;-78.73222;40.76667;-73.86667;5;2.951745093
34.2;-118.35;37.61889;-122.375;5;2.581135035
34.2;-118.35;38.7;-121.6167;5;4.277999997
39.17528;-76.66833;36.12444;-86.67805;5;4.345499992
39.17528;-76.66833;42.94056;-78.73222;5;4.227994978
39.17528;-76.66833;39.86167;-104.6731;5;4.501944005
39.17528;-76.66833;39.71722;-86.29472;5;4.92149502
39.17528;-76.66833;41.78333;-87.75;5;4.345499992
39.17528;-76.66833;33.43333;-112.0333;5;4.403100014
39.17528;-76.66833;35.87778;-78.7875;5;3.484794974
45.7775;-111.1531;39.86167;-104.6731;5;3.43544507
30.12194;31.40556;33.82083;35.48833;5;4.392183959
30.12194;31.40556;40.97694;28.82111;5;5.470700145
30.12194;31.40556;29.22667;47.96889;5;5.468299985
30.12194;31.40556;24.95778;46.69889;5;6.347299933
23.3925;113.2989;46.01667;126.5833;5;4.429999948
23.3925;113.2989;35.76389;140.3917;5;9.303799987
23.3925;113.2989;23.38333;116.6833;5;4.615499973
23.3925;113.2989;31.49444;120.4294;5;4.699100018
23.3925;113.2989;29.26667;120.05;5;4.615499973
-17.4;-66.15;-16.51333;-68.19222;5;3.690474927
22.63333;88.43333;13.68111;100.7472;5;6.310599923
22.63333;88.43333;23.84333;90.39778;5;3.947403967
22.63333;88.43333;23.9;91.25;5;4.466699958
22.63333;88.43333;11.66667;92.73333;5;4.540099978
49.01667;2.55;33.63667;-84.42805;5;10.24670005
49.01667;2.55;44.53556;11.28861;5;4.326799989
49.01667;2.55;47.6;7.533333;5;3.927100062
49.01667;2.55;47.43667;19.25556;5;4.404199958
49.01667;2.55;25.25;55.33333;5;13.27699971
49.01667;2.55;60.31722;24.96333;5;4.560900033
49.01667;2.55;43.58333;3.966667;5;4.417265952
49.01667;2.55;36.85361;10.22861;5;4.424000025
10.3075;125.9794;37.46917;126.4506;5;5.418799996
45.78333;3.166667;48.71667;2.383333;5;2.497199982
-23.62667;-46.65528;-12.9109;-38.331;5;4.479599953
-6.125556;106.6558;13.68111;100.7472;5;6.383999944
50.86667;7.15;39.55;2.733333;5;4.538100004
50.86667;7.15;51.88333;0.233333;5;5.155900002
34.75;113.4167;25.21806;110.0392;5;4.505399942
22.26667;91.81667;23.84333;90.39778;5;6.872204006
35.03528;-85.20389;35.21667;-80.93333;5;2.286224961
29.71917;106.6417;43.93333;87.73333;5;4.505399942
41.41667;-81.85;42.36306;-71;5;2.419999987
41.41667;-81.85;35.21667;-80.93333;5;4.167300045
41.41667;-81.85;38.85194;-77.03778;5;2.419999987
41.41667;-81.85;32.89694;-97.03806;5;5.031320214
41.41667;-81.85;28.42944;-81.30889;5;4.501399994
41.41667;-81.85;42.95;-87.9;5;2.8204
35.21667;-80.93333;41.93889;-72.68333;5;4.544300079
35.21667;-80.93333;35.03528;-85.20389;5;2.286224961
35.21667;-80.93333;39.86167;-104.6731;5;5.033500195
35.21667;-80.93333;34.63722;-86.775;5;2.286224961
35.21667;-80.93333;35.06667;-89.96667;5;5.459245086
35.21667;-80.93333;29.99333;-90.25806;5;4.425999999
35.21667;-80.93333;37.61889;-122.375;5;5.033500195
35.21667;-80.93333;43.67722;-79.63055;5;2.732535005
7.179167;79.88306;25.25;55.33333;5;8.832899928
7.179167;79.88306;12.99472;80.17528;5;5.571100116
40;-82.88333;32.89694;-97.03806;5;5.183650255
33.36667;-7.583333;30.38333;-9.55;5;3.957399994
33.36667;-7.583333;48.71667;2.383333;5;4.547999978
18.76833;98.96278;8.113333;98.31694;5;4.431999922
55.61806;12.65583;55.73333;9.15;5;2.00000003
55.61806;12.65583;41.80444;12.25083;5;4.744000077
55.61806;12.65583;53.63333;9.983333;5;3.256895006
55.61806;12.65583;56.92361;23.97111;5;3.405089974
55.61806;12.65583;40.89861;29.30917;5;4.578799963
55.61806;12.65583;47.46472;8.549167;5;4.790900111
42.90805;-106.4644;39.86167;-104.6731;5;2.339734972
-45.78333;-67.46667;-34.55917;-58.41556;5;4.480499983
28.07111;112.9583;29.82667;121.4619;5;4.437899947
28.07111;112.9583;34.44722;108.7517;5;4.474599957
42.8;141.6667;38.13333;140.9167;5;4.277999997
42.8;141.6667;34.63278;135.2239;5;4.480499983
30.57861;103.9472;28.07111;112.9583;5;4.466699958
30.57861;103.9472;19.98333;110.0333;5;4.556200027
30.57861;103.9472;36.01667;103.75;5;4.464699984
30.57861;103.9472;22.78333;108;5;4.746000051
30.57861;103.9472;36.75;116.9667;5;4.678500056
30.57861;103.9472;27.96667;102.2167;5;4.429999948
21.03667;-86.87695;21.45472;-103.3011;5;4.431999922
21.03667;-86.87695;29.98444;-95.34139;5;4.679832041
21.03667;-86.87695;40.63333;-73.78333;5;4.542099953
21.03667;-86.87695;44.88333;-93.21694;5;4.474599957
21.03667;-86.87695;8.966667;-79.53333;5;4.615499973
39.04889;-84.66778;42.2125;-83.35333;5;2.458679974
-25.52861;-49.17583;-23.41667;-51.96667;5;3.569299996
12.2275;109.1922;21.22111;105.8072;5;4.792900085
29.18333;-81.05;33.63667;-84.42805;5;5.32569015
23.84333;90.39778;25.25;55.33333;5;8.265899897
32.85278;-96.85;35.04028;-106.6092;5;4.042989969
32.85278;-96.85;38.74861;-90.37;5;4.110489964
-6.875556;39.20194;3.75;37.75;5;3.939600021
-6.875556;39.20194;-2.45;32.93333;5;3.937600046
-32.21722;148.5747;-33.94611;151.1772;5;2.116915435
42.56139;18.26833;45.73333;16.06667;5;4.044499993
38.85194;-77.03778;41.41667;-81.85;5;2.419999987
38.85194;-77.03778;41.73333;-71.43333;5;2.955690026
38.85194;-77.03778;35.87778;-78.7875;5;2.955690026
28.56944;77.11806;20.24444;85.81778;5;4.431999922
28.56944;77.11806;13.68111;100.7472;5;7.572499871
28.56944;77.11806;22.30889;113.9147;5;9.538499951
28.56944;77.11806;25.45;82.86667;5;4.588999987
39.86167;-104.6731;34.2;-118.35;5;4.389745057
39.86167;-104.6731;45.7775;-111.1531;5;3.43544507
39.86167;-104.6731;35.21667;-80.93333;5;5.033500195
39.86167;-104.6731;42.90805;-106.4644;5;2.339734972
39.86167;-104.6731;39.04889;-84.66778;5;3.808300048
39.86167;-104.6731;31.8;-106.3833;5;3.525845021
39.86167;-104.6731;29.64556;-95.27889;5;4.345499992
39.86167;-104.6731;48.18333;-103.65;5;2.339734972
39.86167;-104.6731;35.06667;-89.96667;5;7.306000113
39.86167;-104.6731;29.99333;-90.25806;5;4.463244021
39.86167;-104.6731;39.49917;-119.7681;5;4.689499974
39.86167;-104.6731;36.19833;-95.88805;5;3.02213499
39.86167;-104.6731;43.67722;-79.63055;5;3.363500059
32.89694;-97.03806;41.41667;-81.85;5;5.031320214
32.89694;-97.03806;40;-82.88333;5;5.183650255
32.89694;-97.03806;37.65;-97.43333;5;2.536420017
32.89694;-97.03806;41.3;-95.9;5;5.183650255
32.89694;-97.03806;40.49139;-80.23278;5;5.183650255
32.89694;-97.03806;35.87778;-78.7875;5;5.070020199
37.9;40.2;40.89861;29.30917;5;4.615499973
38.96556;121.5386;30.3;120.2833;5;4.503399968
25.56667;100.2333;24.9925;102.7436;5;4.277999997
13.9125;100.6067;22.30889;113.9147;5;4.505399942
13.9125;100.6067;16.78333;100.2667;5;4.542099953
13.9125;100.6067;16.85278;96.13333;5;4.468699932
13.9125;100.6067;16.06667;103.65;5;3.281499982
13.9125;100.6067;17.15;104.1333;5;4.121899962
-8.748056;115.1672;22.30889;113.9147;5;7.882300019
51.13333;13.76667;51.28944;6.766667;5;3.022800028
41.53389;-93.66306;44.88333;-93.21694;5;2.976045012
42.2125;-83.35333;41.93889;-72.68333;5;4.177560091
42.2125;-83.35333;39.17528;-76.66833;5;4.587244034
42.2125;-83.35333;38.94444;-77.45583;5;3.275045007
42.2125;-83.35333;42.78333;-84.58334;5;2.433679998
42.2125;-83.35333;33.9425;-118.4072;5;5.911243975
42.2125;-83.35333;43.53278;-83.07972;5;2.485434979
42.2125;-83.35333;35.06667;-89.96667;5;6.487052977
42.2125;-83.35333;42.95;-87.9;5;3.99849999
42.2125;-83.35333;36.9;-76.2;5;3.048500121
42.2125;-83.35333;40.49139;-80.23278;5;3.182745039
42.2125;-83.35333;35.87778;-78.7875;5;4.275100052
42.2125;-83.35333;41.7;-86.31667;5;2.433679998
42.2125;-83.35333;40.78833;-111.9667;5;5.447444022
42.2125;-83.35333;45.47055;-73.74083;5;2.419999987
53.43333;-6.25;52.30861;4.763889;5;4.431999922
53.43333;-6.25;51.38333;-2.716667;5;3.569299996
53.43333;-6.25;50.02639;8.543056;5;4.792900085
53.43333;-6.25;53.86583;-1.660556;5;3.569299996
-29.97;30.95056;-25.94722;27.915;5;4.615499973
51.28944;6.766667;52.30861;4.763889;5;3.607852042
51.28944;6.766667;41.3;2.083333;5;4.431999922
51.28944;6.766667;40.97694;28.82111;5;5.69140017
51.28944;6.766667;49.49861;11.06694;5;2.894900024
51.28944;6.766667;50.06667;14.43333;5;2.689100027
51.28944;6.766667;52.16667;20.96667;5;3.249900043
25.25;55.33333;12.96667;77.6;5;9.230499983
25.25;55.33333;30.12194;31.40556;5;10.19219983
25.25;55.33333;23.84333;90.39778;5;8.265899897
25.25;55.33333;2.745556;101.71;5;10.19219983
43.35;-1.8;40.46667;-3.566667;5;2.00000003
55.95;-3.35;50.95;-1.35;5;2.514500022
42.16667;-76.9;42.2125;-83.35333;5;3.023500144
31.8;-106.3833;29.98444;-95.34139;5;2.419999987
-33.05;27.81667;-26.13917;28.24611;5;4.503399968
40.6925;-74.16861;36.12444;-86.67805;5;2.988000005
40.6925;-74.16861;42.94056;-78.73222;5;2.419999987
40.6925;-74.16861;39.04889;-84.66778;5;3.636799961
40.6925;-74.16861;36.08333;-115.1667;5;4.606432021
40.6925;-74.16861;41.78333;-87.75;5;4.277999997
40.6925;-74.16861;29.99333;-90.25806;5;4.004699975
40.6925;-74.16861;35.87778;-78.7875;5;2.850600034
40.6925;-74.16861;26.54222;-81.75528;5;4.548287988
40.6925;-74.16861;38.17444;-85.73611;5;7.224000007
50.73333;-3.416667;53.35;-2.266667;5;2.692000031
24.55;-81.76667;33.63667;-84.42805;5;3.776200056
-34.82222;-58.53583;-12.02194;-77.11444;5;6.753600001
-34.82222;-58.53583;25.78333;-80.26667;5;8.873000026
36.76667;-119.7167;37.61889;-122.375;5;2.035134971
41.80444;12.25083;50.06667;14.43333;5;4.464699984
41.80444;12.25083;55.97278;37.41472;5;4.431999922
41.80444;12.25083;48.11028;16.56972;5;4.225999951
26.0725;-80.15278;29.98444;-95.34139;5;4.563543975
26.0725;-80.15278;25.03889;-77.46611;5;3.870467961
26.0725;-80.15278;39.87194;-75.24111;5;4.641800046
26.0725;-80.15278;37.61889;-122.375;5;4.468699932
26.1;119.2833;31.14333;121.8053;5;5.926100016
26.1;119.2833;25.06972;121.5525;5;2.523100019
26.1;119.2833;24.46667;118.1167;5;4.615499973
50.02639;8.543056;53.05;8.783333;5;4.131389976
50.02639;8.543056;47.6;7.533333;5;3.438499987
50.02639;8.543056;47.43667;19.25556;5;4.425999999
50.02639;8.543056;30.12194;31.40556;5;7.582600117
50.02639;8.543056;53.43333;-6.25;5;4.792900085
50.02639;8.543056;51.28944;6.766667;5;4.16930002
50.02639;8.543056;50.2;19.98333;5;4.531379104
50.02639;8.543056;45.63333;8.733333;5;4.168478966
50.02639;8.543056;49.49861;11.06694;5;3.795741975
50.02639;8.543056;44.58055;26.08889;5;4.375399947
50.02639;8.543056;55.97278;37.41472;5;6.258200049
